disastser_number,declaration_date,year,disaster_type,incident_type,state,place_name,valid_registrations,referrals,approved,approved_amount
4116,5/10/2013,2013,DR,Flood,IL,McHenry County,320,264,186,"$416,196.99 "
4116,5/10/2013,2013,DR,Flood,IL,Peoria County,"2,047","1,888","1,205","$2,498,195.75 "
4116,5/10/2013,2013,DR,Flood,IL,Pike County,15,10,7,"$35,136.57 "
4116,5/10/2013,2013,DR,Flood,IL,Putnam County,62,47,37,"$94,009.00 "
4116,5/10/2013,2013,DR,Flood,IL,Rock Island County,350,310,219,"$680,732.57 "
4116,5/10/2013,2013,DR,Flood,IL,Schuyler County,31,25,20,"$44,872.06 "
4116,5/10/2013,2013,DR,Flood,IL,Stark County,237,222,201,"$655,466.99 "
4116,5/10/2013,2013,DR,Flood,IL,Tazewell County,114,98,66,"$270,617.70 "
4116,5/10/2013,2013,DR,Flood,IL,Warren County,64,58,51,"$98,086.47 "
4116,5/10/2013,2013,DR,Flood,IL,Whiteside County,35,34,26,"$58,234.51 "
4116,5/10/2013,2013,DR,Flood,IL,Will County,"2,547","2,385","1,674","$4,378,751.75 "
4116,5/10/2013,2013,DR,Flood,IL,Winnebago County,152,137,72,"$154,150.02 "
4116,5/10/2013,2013,DR,Flood,IL,Woodford County,295,273,216,"$870,554.89 "
4117,5/20/2013,2013,DR,Tornado,OK,Canadian County,"1,115","1,044",289,"$887,551.81 "
4117,5/20/2013,2013,DR,Tornado,OK,Cleveland County,"8,710","7,687","1,522","$6,928,412.34 "
4117,5/20/2013,2013,DR,Tornado,OK,Le Flore County,40,33,19,"$316,496.80 "
4117,5/20/2013,2013,DR,Tornado,OK,Lincoln County,187,165,56,"$511,691.92 "
4117,5/20/2013,2013,DR,Tornado,OK,McClain County,102,92,10,"$56,296.45 "
4117,5/20/2013,2013,DR,Tornado,OK,Okfuskee County,49,41,24,"$152,547.38 "
4117,5/20/2013,2013,DR,Tornado,OK,Oklahoma County,"4,578","4,055","1,520","$4,352,609.49 "
4117,5/20/2013,2013,DR,Tornado,OK,Okmulgee County,82,70,42,"$301,533.86 "
4117,5/20/2013,2013,DR,Tornado,OK,Pottawatomie County,599,527,184,"$1,660,347.40 "
4122,6/25/2013,2013,DR,Flood,AK,Alaska Gateway Regional Educational Attendance Area,12,10,8,"$68,623.95 "
4122,6/25/2013,2013,DR,Flood,AK,Lower Yukon Regional Educational Attendance Area,93,88,71,"$639,874.74 "
4122,6/25/2013,2013,DR,Flood,AK,Yukon Flats Regional Educational Attendance Area,63,60,48,"$431,775.49 "
4122,6/25/2013,2013,DR,Flood,AK,Yukon Koyukuk Regional Educational Attendance Area,211,195,167,"$2,349,876.45 "
4145,9/14/2013,2013,DR,Flood,CO,Adams County,988,896,615,"$1,251,366.87 "
4145,9/14/2013,2013,DR,Flood,CO,Arapahoe County,"2,721","2,481","1,688","$3,597,999.91 "
4145,9/14/2013,2013,DR,Flood,CO,Boulder County,"15,554","13,490","9,716","$35,535,085.70 "
4145,9/14/2013,2013,DR,Flood,CO,Clear Creek County,181,146,94,"$246,784.23 "
4145,9/14/2013,2013,DR,Flood,CO,El Paso County,"1,466","1,259",770,"$1,776,060.19 "
4145,9/14/2013,2013,DR,Flood,CO,Fremont County,101,79,33,"$61,302.39 "
4145,9/14/2013,2013,DR,Flood,CO,Jefferson County,912,782,516,"$1,606,466.57 "
4145,9/14/2013,2013,DR,Flood,CO,Larimer County,"3,874","2,816","1,969","$7,006,534.50 "
4145,9/14/2013,2013,DR,Flood,CO,Logan County,311,153,90,"$534,413.76 "
4145,9/14/2013,2013,DR,Flood,CO,Morgan County,56,32,19,"$93,575.45 "
4145,9/14/2013,2013,DR,Flood,CO,Weld County,"2,005","1,629","1,048","$10,223,980.50 "
4157,11/26/2013,2013,DR,Tornado,IL,Champaign County,231,214,23,"$201,543.49 "
4157,11/26/2013,2013,DR,Tornado,IL,Douglas County,74,62,6,"$39,183.15 "
4157,11/26/2013,2013,DR,Tornado,IL,Fayette County,19,15,4,"$38,150.78 "
4157,11/26/2013,2013,DR,Tornado,IL,Grundy County,128,121,0,
4157,11/26/2013,2013,DR,Tornado,IL,Jasper County,10,10,4,"$36,706.31 "
4157,11/26/2013,2013,DR,Tornado,IL,La Salle County,18,14,1,"$1,575.44 "
4157,11/26/2013,2013,DR,Tornado,IL,Massac County,251,220,104,"$1,101,450.03 "
4157,11/26/2013,2013,DR,Tornado,IL,Pope County,9,6,3,"$65,510.37 "
4157,11/26/2013,2013,DR,Tornado,IL,Tazewell County,"1,574","1,486",203,"$1,097,377.92 "
4157,11/26/2013,2013,DR,Tornado,IL,Vermilion County,81,75,19,"$100,955.02 "
4157,11/26/2013,2013,DR,Tornado,IL,Wabash County,5,5,1,"$32,400.00 "
4157,11/26/2013,2013,DR,Tornado,IL,Washington County,24,21,6,"$57,846.92 "
4157,11/26/2013,2013,DR,Tornado,IL,Wayne County,10,10,3,"$60,042.80 "
4157,11/26/2013,2013,DR,Tornado,IL,Will County,92,76,3,"$23,396.74 "
4157,11/26/2013,2013,DR,Tornado,IL,Woodford County,43,32,2,"$4,124.00 "
4168,4/2/2014,2014,DR,Mud/Landslide,WA,Sauk-Suiattle Indian Reservation,11,8,6,"$20,357.12 "
4168,4/2/2014,2014,DR,Mud/Landslide,WA,Snohomish County,"1,025",943,589,"$2,071,099.63 "
4168,4/2/2014,2014,DR,Mud/Landslide,WA,Union County,1,1,0,
4174,4/29/2014,2014,DR,Severe Storms,AR,Faulkner County,"1,087",911,268,"$2,669,493.44 "
4174,4/29/2014,2014,DR,Severe Storms,AR,Pulaski County,105,93,16,"$117,235.14 "
4174,4/29/2014,2014,DR,Severe Storms,AR,Randolph County,76,54,30,"$92,343.14 "
4174,4/29/2014,2014,DR,Severe Storms,AR,White County,103,86,27,"$162,060.52 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Itawamba County,131,124,43,"$489,983.47 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Jones County,283,253,56,"$307,880.28 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Leake County,29,24,9,"$137,267.87 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Lee County,"1,411","1,152",218,"$758,228.55 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Lowndes County,996,807,131,"$382,124.99 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Madison County,87,75,8,"$33,265.36 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Montgomery County,6,5,2,"$36,894.35 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Rankin County,510,423,79,"$348,590.44 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Simpson County,36,28,8,"$16,469.81 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Warren County,84,70,12,"$49,302.03 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Wayne County,388,349,93,"$369,176.64 "
4175,4/30/2014,2014,DR,Severe Storms,MS,Winston County,"1,219","1,003",291,"$2,969,991.21 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Baldwin County,"4,307","3,685","2,085","$9,554,020.21 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Blount County,126,102,27,"$170,118.40 "
4176,5/2/2014,2014,DR,Severe Storms,AL,DeKalb County,122,102,27,"$92,981.57 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Etowah County,228,201,59,"$505,413.82 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Jefferson County,"1,709","1,458",443,"$1,400,742.39 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Lee County,164,146,53,"$333,019.99 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Limestone County,"1,029",869,301,"$1,550,922.85 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Mobile County,"11,479","10,554","4,334","$8,524,423.59 "
4176,5/2/2014,2014,DR,Severe Storms,AL,Tuscaloosa County,462,409,62,"$379,963.57 "
4177,5/6/2014,2014,DR,Severe Storms,FL,Escambia County,"10,465","8,855","4,952","$26,299,894.09 "
4177,5/6/2014,2014,DR,Severe Storms,FL,Jackson County,392,340,187,"$540,398.42 "
4177,5/6/2014,2014,DR,Severe Storms,FL,Okaloosa County,"1,472","1,188",622,"$2,178,426.02 "
4177,5/6/2014,2014,DR,Severe Storms,FL,Santa Rosa County,"2,148","1,802","1,141","$5,505,199.66 "
4177,5/6/2014,2014,DR,Severe Storms,FL,Walton County,510,382,205,"$646,675.66 "
4193,9/11/2014,2014,DR,Earthquake,CA,Napa County,"5,568","4,889","3,442","$9,985,786.84 "
4193,9/11/2014,2014,DR,Earthquake,CA,Solano County,"1,707","1,483",823,"$1,402,341.05 "
4195,9/25/2014,2014,DR,Flood,MI,Macomb County,"11,130","10,093","5,745","$12,660,660.40 "
4195,9/25/2014,2014,DR,Flood,MI,Oakland County,"19,035","17,395","10,133","$20,832,660.56 "
4195,9/25/2014,2014,DR,Flood,MI,Wayne County,"99,056","93,728","57,533","$123,196,983.25 "
4217,5/1/2015,2015,DR,Flood,KY,Bath County,50,41,16,"$51,136.54 "
4217,5/1/2015,2015,DR,Flood,KY,Bourbon County,102,87,53,"$331,881.00 "
4217,5/1/2015,2015,DR,Flood,KY,Carter County,123,89,56,"$388,480.82 "
4217,5/1/2015,2015,DR,Flood,KY,Elliott County,53,41,20,"$65,347.62 "
4217,5/1/2015,2015,DR,Flood,KY,Franklin County,103,81,33,"$89,072.99 "
4217,5/1/2015,2015,DR,Flood,KY,Jefferson County,"1,282","1,117",733,"$2,377,251.33 "
4217,5/1/2015,2015,DR,Flood,KY,Lawrence County,157,123,61,"$322,758.87 "
4217,5/1/2015,2015,DR,Flood,KY,Madison County,89,72,32,"$117,981.76 "
4217,5/1/2015,2015,DR,Flood,KY,Rowan County,147,95,63,"$264,491.12 "
4217,5/1/2015,2015,DR,Flood,KY,Scott County,66,58,19,"$74,921.06 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Adair County,53,40,24,"$32,637.90 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Atoka County,258,223,94,"$347,332.44 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Beckham County,164,127,55,"$345,031.12 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Bryan County,339,280,127,"$571,184.45 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Caddo County,89,77,38,"$124,929.08 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Canadian County,120,101,34,"$79,768.87 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Carter County,558,465,304,"$1,301,046.54 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Cherokee County,13,13,7,"$17,027.56 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Choctaw County,70,51,17,"$118,480.38 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Cleveland County,"2,275","1,967","1,139","$3,261,312.38 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Coal County,26,21,4,"$12,988.58 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Comanche County,615,515,298,"$2,359,122.25 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Cotton County,65,56,25,"$109,350.59 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Delaware County,8,5,3,"$12,249.82 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Garvin County,52,38,13,"$39,145.70 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Grady County,623,560,200,"$1,076,684.65 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Hughes County,87,68,31,"$61,728.34 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Jefferson County,56,43,24,"$121,145.14 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Johnston County,159,128,80,"$448,445.93 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Kiowa County,137,119,45,"$170,783.03 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Latimer County,33,27,11,"$25,286.27 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Le Flore County,186,152,58,"$371,947.28 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Lincoln County,28,24,9,"$18,273.95 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Logan County,20,17,9,"$36,685.40 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Love County,104,55,36,"$172,532.19 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Marshall County,214,166,81,"$549,199.34 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Mayes County,34,26,13,"$52,222.20 "
4222,5/26/2015,2015,DR,Severe Storms,OK,McClain County,256,201,87,"$264,873.81 "
4222,5/26/2015,2015,DR,Severe Storms,OK,McCurtain County,183,133,36,"$149,711.41 "
4222,5/26/2015,2015,DR,Severe Storms,OK,McIntosh County,157,123,50,"$75,048.56 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Murray County,73,49,26,"$169,794.95 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Okfuskee County,139,119,73,"$225,220.58 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Oklahoma County,"1,664","1,470",736,"$3,496,709.67 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Okmulgee County,158,128,71,"$234,047.66 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Ottawa County,10,6,3,"$11,704.56 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Pittsburg County,310,261,77,"$179,218.35 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Pontotoc County,190,150,74,"$169,486.63 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Pottawatomie County,579,488,306,"$832,136.52 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Pushmataha County,91,70,17,"$74,208.73 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Rogers County,41,37,10,"$29,047.25 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Seminole County,343,285,164,"$413,955.19 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Stephens County,68,61,23,"$54,084.10 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Tillman County,54,51,16,"$73,975.71 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Tulsa County,119,101,29,"$80,731.12 "
4222,5/26/2015,2015,DR,Severe Storms,OK,Wagoner County,145,125,36,"$198,638.45 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Angelina County,246,203,83,"$435,002.48 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Bastrop County,498,411,208,"$1,104,530.95 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Blanco County,158,129,71,"$570,131.10 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Bowie County,70,52,35,"$311,780.31 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Brazoria County,229,205,70,"$376,999.00 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Caldwell County,293,258,172,"$1,203,736.95 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Cherokee County,236,192,79,"$268,588.84 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Cooke County,262,191,62,"$173,872.88 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Dallas County,"1,132",954,372,"$1,877,885.86 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Denton County,428,350,97,"$377,323.65 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Eastland County,48,42,11,"$52,151.20 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Ellis County,119,100,39,"$189,824.89 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Erath County,262,224,54,"$106,790.78 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Fannin County,165,131,45,"$158,218.74 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Fayette County,33,24,12,"$51,441.56 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Fort Bend County,761,646,256,"$1,411,822.98 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Frio County,42,36,14,"$106,379.67 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Gaines County,77,72,36,"$230,167.41 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Grayson County,769,632,213,"$951,675.57 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Guadalupe County,118,108,55,"$335,986.39 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Harris County,"11,774","9,910","5,116","$24,000,837.46 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Harrison County,182,150,46,"$176,863.57 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Hays County,"1,944","1,566","1,102","$8,504,538.69 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Henderson County,274,225,119,"$441,617.34 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Hidalgo County,"4,476","4,186","1,363","$2,776,626.05 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Hood County,78,65,27,"$102,653.05 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Jim Wells County,"1,550","1,448",512,"$1,087,141.87 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Johnson County,207,177,67,"$331,672.31 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Liberty County,630,563,355,"$966,761.78 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Madison County,19,15,9,"$68,028.39 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Milam County,145,112,29,"$71,155.03 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Montague County,183,154,69,"$475,740.33 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Montgomery County,216,181,49,"$229,453.97 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Navarro County,295,247,105,"$443,128.98 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Nueces County,"3,159","2,922","1,001","$2,703,207.41 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Red River County,28,25,4,"$34,333.31 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Rusk County,424,354,87,"$366,379.34 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Shelby County,65,53,18,"$68,863.73 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Smith County,113,95,27,"$54,438.57 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Travis County,542,465,204,"$964,292.66 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Trinity County,43,34,13,"$31,884.63 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Van Zandt County,291,256,116,"$780,777.10 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Walker County,345,299,144,"$573,029.40 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Wharton County,114,98,37,"$155,243.07 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Wichita County,264,218,70,"$260,736.08 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Williamson County,430,385,202,"$1,200,450.50 "
4223,5/29/2015,2015,DR,Severe Storms,TX,Wise County,262,225,88,"$471,581.55 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Crawford County,118,99,55,"$92,008.87 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Garland County,51,46,11,"$74,139.84 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Howard County,74,59,19,"$104,710.70 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Jefferson County,172,143,76,"$416,800.00 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Little River County,69,46,35,"$151,262.41 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Miller County,28,17,12,"$115,099.67 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Perry County,24,20,11,"$96,983.41 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Sebastian County,56,49,26,"$76,644.80 "
4226,6/26/2015,2015,DR,Severe Storms,AR,Sevier County,44,33,13,"$44,267.20 "
4227,7/7/2015,2015,DR,Flood,WY,Johnson County,137,114,45,"$107,764.77 "
4227,7/7/2015,2015,DR,Flood,WY,Niobrara County,182,132,103,"$1,185,582.57 "
4235,8/5/2015,2015,DR,Typhoon,MP,Saipan Municipality,"8,779","7,977","4,864","$25,097,245.58 "
4237,8/7/2015,2015,DR,Severe Storms,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,"1,890","1,778",391,"$439,284.08 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Breathitt County,284,265,160,"$633,858.32 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Carter County,325,300,131,"$585,669.56 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Fleming County,45,35,13,"$98,194.26 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Johnson County,545,477,322,"$2,982,363.56 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Leslie County,298,265,131,"$424,033.00 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Perry County,50,45,28,"$111,887.24 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Rowan County,157,138,89,"$459,036.17 "
4239,8/12/2015,2015,DR,Severe Storms,KY,Trimble County,91,76,50,"$282,516.77 "
4240,9/22/2015,2015,DR,Fire,CA,Calaveras County,"1,159",847,497,"$5,236,447.85 "
4240,9/22/2015,2015,DR,Fire,CA,Lake County,"2,607","1,996","1,047","$7,519,696.99 "
4241,10/5/2015,2015,DR,Flood,SC,Bamberg County,529,482,111,"$212,064.20 "
4241,10/5/2015,2015,DR,Flood,SC,Berkeley County,"5,646","5,084","1,462","$4,009,265.87 "
4241,10/5/2015,2015,DR,Flood,SC,Calhoun County,849,763,199,"$389,438.53 "
4241,10/5/2015,2015,DR,Flood,SC,Carteret County,1,1,0,
4241,10/5/2015,2015,DR,Flood,SC,Charleston County,"9,902","8,552","2,283","$6,257,789.84 "
4241,10/5/2015,2015,DR,Flood,SC,Clarendon County,"3,928","3,457","1,141","$2,636,184.47 "
4241,10/5/2015,2015,DR,Flood,SC,Colleton County,"1,914","1,752",630,"$1,247,340.81 "
4241,10/5/2015,2015,DR,Flood,SC,Darlington County,"2,791","2,519",792,"$1,663,923.58 "
4241,10/5/2015,2015,DR,Flood,SC,Dorchester County,"4,114","3,593","1,188","$4,280,433.30 "
4241,10/5/2015,2015,DR,Flood,SC,Fairfield County,608,553,101,"$143,573.10 "
4241,10/5/2015,2015,DR,Flood,SC,Florence County,"6,479","5,738","1,957","$5,321,149.23 "
4241,10/5/2015,2015,DR,Flood,SC,Georgetown County,"4,338","3,812","1,282","$6,883,756.09 "
4241,10/5/2015,2015,DR,Flood,SC,Greenville County,337,284,73,"$152,942.98 "
4241,10/5/2015,2015,DR,Flood,SC,Greenwood County,480,413,162,"$469,004.51 "
4241,10/5/2015,2015,DR,Flood,SC,Horry County,"5,829","4,987","1,504","$4,483,641.29 "
4241,10/5/2015,2015,DR,Flood,SC,Kershaw County,"1,793","1,572",473,"$1,191,034.08 "
4241,10/5/2015,2015,DR,Flood,SC,Lee County,"1,931","1,755",555,"$1,324,371.68 "
4241,10/5/2015,2015,DR,Flood,SC,Lexington County,"5,240","4,421","1,525","$5,774,158.20 "
4241,10/5/2015,2015,DR,Flood,SC,Marion County,"1,042",897,188,"$403,392.23 "
4241,10/5/2015,2015,DR,Flood,SC,Newberry County,696,626,111,"$180,856.29 "
4241,10/5/2015,2015,DR,Flood,SC,Orangeburg County,"6,383","5,774","1,541","$2,799,183.18 "
4241,10/5/2015,2015,DR,Flood,SC,Richland County,"20,845","17,329","5,703","$20,135,997.97 "
4241,10/5/2015,2015,DR,Flood,SC,Spartanburg County,345,271,82,"$198,977.10 "
4241,10/5/2015,2015,DR,Flood,SC,Sumter County,"9,968","8,607","3,194","$12,952,731.22 "
4241,10/5/2015,2015,DR,Flood,SC,Williamsburg County,"5,743","5,105","1,926","$7,059,119.96 "
4241,10/5/2015,2015,DR,Flood,SC,,2,2,0,
4245,11/25/2015,2015,DR,Severe Storms,TX,Bastrop County,161,141,80,"$565,013.12 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Brazoria County,126,115,40,"$359,137.71 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Caldwell County,91,78,49,"$260,844.73 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Cameron County,738,664,175,"$392,935.17 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Comal County,174,134,66,"$352,689.16 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Galveston County,117,101,18,"$56,058.23 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Guadalupe County,110,101,20,"$116,841.07 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Hardin County,161,143,89,"$461,955.97 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Harris County,"1,355","1,179",339,"$1,442,485.12 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Hays County,860,765,451,"$2,910,873.03 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Hidalgo County,"2,102","1,967",698,"$3,037,892.11 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Liberty County,559,466,240,"$965,775.44 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Navarro County,609,525,264,"$842,116.74 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Travis County,956,874,597,"$6,369,323.49 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Willacy County,804,770,169,"$442,280.04 "
4245,11/25/2015,2015,DR,Severe Storms,TX,Wilson County,76,61,10,"$48,643.25 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Benton County,159,134,44,"$443,296.26 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Coahoma County,346,241,57,"$296,059.98 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Marshall County,383,327,101,"$1,067,090.66 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Monroe County,90,83,46,"$307,400.29 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Panola County,51,39,10,"$30,547.65 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Prentiss County,12,11,2,"$26,272.97 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Quitman County,230,176,37,"$323,572.88 "
4248,1/4/2016,2016,DR,Severe Storms,MS,Tippah County,101,90,31,"$409,659.04 "
4250,1/21/2016,2016,DR,Flood,MO,Barry County,82,63,35,"$111,853.73 "
4250,1/21/2016,2016,DR,Flood,MO,Barton County,14,12,2,"$2,605.54 "
4250,1/21/2016,2016,DR,Flood,MO,Camden County,79,53,33,"$290,326.21 "
4250,1/21/2016,2016,DR,Flood,MO,Cape Girardeau County,80,49,38,"$238,738.06 "
4250,1/21/2016,2016,DR,Flood,MO,Cole County,23,18,12,"$55,383.49 "
4250,1/21/2016,2016,DR,Flood,MO,Crawford County,21,13,9,"$35,696.15 "
4250,1/21/2016,2016,DR,Flood,MO,Franklin County,374,285,209,"$1,640,128.52 "
4250,1/21/2016,2016,DR,Flood,MO,Gasconade County,56,38,25,"$174,061.70 "
4250,1/21/2016,2016,DR,Flood,MO,Greene County,673,585,271,"$572,340.52 "
4250,1/21/2016,2016,DR,Flood,MO,Hickory County,20,17,1,"$2,190.62 "
4250,1/21/2016,2016,DR,Flood,MO,Jasper County,71,61,36,"$355,542.37 "
4250,1/21/2016,2016,DR,Flood,MO,Jefferson County,720,626,485,"$4,393,007.68 "
4250,1/21/2016,2016,DR,Flood,MO,Laclede County,44,35,19,"$95,403.51 "
4250,1/21/2016,2016,DR,Flood,MO,Lawrence County,55,52,21,"$110,570.43 "
4250,1/21/2016,2016,DR,Flood,MO,Lincoln County,48,41,16,"$111,823.56 "
4250,1/21/2016,2016,DR,Flood,MO,Maries County,17,13,8,"$41,493.80 "
4250,1/21/2016,2016,DR,Flood,MO,McDonald County,128,111,81,"$360,841.45 "
4250,1/21/2016,2016,DR,Flood,MO,Morgan County,41,20,10,"$64,686.11 "
4250,1/21/2016,2016,DR,Flood,MO,Newton County,102,90,44,"$239,915.11 "
4250,1/21/2016,2016,DR,Flood,MO,Osage County,23,20,11,"$101,049.15 "
